timestamp,hour_of_day,day_of_week,month,transaction_type,volume,value,is_weekend,is_holiday,is_month_end,fraud_flag
2024-02-18 17:00:00,17,6,2,bank_transfer,87,89244.2,1,0,0,0
2024-02-18 18:00:00,18,6,2,mobile_wallet,231,10175.84,1,0,0,0
2024-02-18 19:00:00,19,6,2,card_payment,284,25916.84,1,0,0,0
2024-02-18 20:00:00,20,6,2,direct_debit,71,20319.69,1,0,0,0
2024-02-18 21:00:00,21,6,2,direct_debit,57,13516.7,1,0,0,0
2024-02-18 22:00:00,22,6,2,direct_debit,43,10428.62,1,0,0,0
2024-02-18 23:00:00,23,6,2,mobile_wallet,127,6722.84,1,0,0,0
2024-02-19 00:00:00,0,0,2,mobile_wallet,46,2274.59,0,0,0,0
2024-02-19 01:00:00,1,0,2,mobile_wallet,54,2822.26,0,0,0,0
2024-02-19 02:00:00,2,0,2,bank_transfer,26,37699.62,0,0,0,0
2024-02-19 03:00:00,3,0,2,bank_transfer,25,35133.3,0,0,0,0
2024-02-19 04:00:00,4,0,2,card_payment,76,6482.07,0,0,0,0
2024-02-19 05:00:00,5,0,2,mobile_wallet,52,1885.73,0,0,0,0
2024-02-19 06:00:00,6,0,2,mobile_wallet,236,10690.06,0,0,0,0
2024-02-19 07:00:00,7,0,2,card_payment,317,23371.15,0,0,0,0
2024-02-19 08:00:00,8,0,2,mobile_wallet,229,10876.06,0,0,0,0
2024-02-19 09:00:00,9,0,2,card_payment,833,81358.07,0,0,0,0
2024-02-19 10:00:00,10,0,2,bank_transfer,311,312343.86,0,0,0,0
2024-02-19 11:00:00,11,0,2,card_payment,749,59682.72,0,0,0,0
2024-02-19 12:00:00,12,0,2,mobile_wallet,385,16825.08,0,0,0,0
2024-02-19 13:00:00,13,0,2,card_payment,566,55255.09,0,0,0,0
2024-02-19 14:00:00,14,0,2,mobile_wallet,376,16415.94,0,0,0,0
2024-02-19 15:00:00,15,0,2,direct_debit,101,25275.97,0,0,0,0
2024-02-19 16:00:00,16,0,2,card_payment,471,39083.43,0,0,0,0
2024-02-19 17:00:00,17,0,2,bank_transfer,296,395544.68,0,0,0,1
2024-02-19 18:00:00,18,0,2,bank_transfer,263,355219.87,0,0,0,0
2024-02-19 19:00:00,19,0,2,bank_transfer,264,308321.57,0,0,0,0
2024-02-19 20:00:00,20,0,2,direct_debit,169,46164.72,0,0,0,0
2024-02-19 21:00:00,21,0,2,mobile_wallet,336,14268.59,0,0,0,0
2024-02-19 22:00:00,22,0,2,mobile_wallet,294,11712.57,0,0,0,0
2024-02-19 23:00:00,23,0,2,bank_transfer,169,210373.37,0,0,0,0
2024-02-20 00:00:00,0,1,2,direct_debit,20,4940.44,0,0,0,0
2024-02-20 01:00:00,1,1,2,mobile_wallet,56,2661.98,0,0,0,0
2024-02-20 02:00:00,2,1,2,mobile_wallet,48,1883.37,0,0,0,0
2024-02-20 03:00:00,3,1,2,mobile_wallet,60,2552.46,0,0,0,0
2024-02-20 04:00:00,4,1,2,card_payment,82,5665.42,0,0,0,0
2024-02-20 05:00:00,5,1,2,bank_transfer,35,48596.28,0,0,0,0
2024-02-20 06:00:00,6,1,2,card_payment,313,32185.43,0,0,0,0
2024-02-20 07:00:00,7,1,2,card_payment,314,26898.79,0,0,0,0
2024-02-20 08:00:00,8,1,2,card_payment,302,24303.39,0,0,0,0
2024-02-20 09:00:00,9,1,2,mobile_wallet,525,24286.08,0,0,0,0
2024-02-20 10:00:00,10,1,2,card_payment,789,68671.77,0,0,0,0
2024-02-20 11:00:00,11,1,2,card_payment,771,54920.07,0,0,0,0
2024-02-20 12:00:00,12,1,2,direct_debit,130,32598.3,0,0,0,0
2024-02-20 13:00:00,13,1,2,card_payment,619,47430.43,0,0,0,0
2024-02-20 14:00:00,14,1,2,mobile_wallet,374,16845.03,0,0,0,0
2024-02-20 15:00:00,15,1,2,bank_transfer,196,271797.5,0,0,0,0
2024-02-20 16:00:00,16,1,2,direct_debit,110,25188.28,0,0,0,0
2024-02-20 17:00:00,17,1,2,direct_debit,160,40138.82,0,0,0,0
2024-02-20 18:00:00,18,1,2,card_payment,639,57707.23,0,0,0,0
2024-02-20 19:00:00,19,1,2,bank_transfer,279,339597.72,0,0,0,0
2024-02-20 20:00:00,20,1,2,direct_debit,168,40360.47,0,0,0,0
2024-02-20 21:00:00,21,1,2,bank_transfer,195,282542.16,0,0,0,0
2024-02-20 22:00:00,22,1,2,mobile_wallet,294,13137.02,0,0,0,0
2024-02-20 23:00:00,23,1,2,card_payment,494,40926.69,0,0,0,0
2024-02-21 00:00:00,0,2,2,card_payment,96,9044.32,0,0,0,0
2024-02-21 01:00:00,1,2,2,bank_transfer,33,42914.21,0,0,0,0
2024-02-21 02:00:00,2,2,2,bank_transfer,33,46562.12,0,0,0,0
2024-02-21 03:00:00,3,2,2,direct_debit,20,4928.76,0,0,0,0
2024-02-21 04:00:00,4,2,2,card_payment,89,7527.94,0,0,0,0
2024-02-21 05:00:00,5,2,2,card_payment,74,6125.0,0,0,0,0
2024-02-21 06:00:00,6,2,2,card_payment,298,27611.34,0,0,0,0
2024-02-21 07:00:00,7,2,2,mobile_wallet,204,9333.9,0,0,0,0
2024-02-21 08:00:00,8,2,2,card_payment,311,30722.56,0,0,0,0
2024-02-21 09:00:00,9,2,2,card_payment,809,70935.09,0,0,0,0
2024-02-21 10:00:00,10,2,2,card_payment,788,75612.6,0,0,0,0
2024-02-21 11:00:00,11,2,2,mobile_wallet,549,25066.02,0,0,0,0
2024-02-21 12:00:00,12,2,2,mobile_wallet,417,19072.22,0,0,0,0
2024-02-21 13:00:00,13,2,2,card_payment,558,37443.43,0,0,0,0
2024-02-21 14:00:00,14,2,2,card_payment,609,49997.15,0,0,0,0
2024-02-21 15:00:00,15,2,2,mobile_wallet,327,14673.34,0,0,0,0
2024-02-21 16:00:00,16,2,2,direct_debit,121,26938.54,0,0,0,0
2024-02-21 17:00:00,17,2,2,card_payment,730,67435.82,0,0,0,0
2024-02-21 18:00:00,18,2,2,bank_transfer,263,403970.71,0,0,0,0
2024-02-21 19:00:00,19,2,2,bank_transfer,276,334766.57,0,0,0,0
2024-02-21 20:00:00,20,2,2,mobile_wallet,499,18126.75,0,0,0,0
2024-02-21 21:00:00,21,2,2,card_payment,456,39608.61,0,0,0,0
2024-02-21 22:00:00,22,2,2,bank_transfer,184,225429.72,0,0,0,0
2024-02-21 23:00:00,23,2,2,bank_transfer,177,162575.46,0,0,0,0
2024-02-22 00:00:00,0,3,2,bank_transfer,26,26675.44,0,0,0,0
2024-02-22 01:00:00,1,3,2,bank_transfer,31,36016.27,0,0,0,0
2024-02-22 02:00:00,2,3,2,card_payment,67,5448.15,0,0,0,0
2024-02-22 03:00:00,3,3,2,bank_transfer,37,40151.17,0,0,0,0
2024-02-22 04:00:00,4,3,2,card_payment,75,5955.73,0,0,0,0
2024-02-22 05:00:00,5,3,2,card_payment,75,6269.32,0,0,0,0
2024-02-22 06:00:00,6,3,2,bank_transfer,135,182436.87,0,0,0,0
2024-02-22 07:00:00,7,3,2,card_payment,377,28063.54,0,0,0,0
2024-02-22 08:00:00,8,3,2,card_payment,316,25629.07,0,0,0,0
2024-02-22 09:00:00,9,3,2,card_payment,734,65444.78,0,0,0,0
2024-02-22 10:00:00,10,3,2,mobile_wallet,540,22727.75,0,0,0,0
2024-02-22 11:00:00,11,3,2,card_payment,755,71969.42,0,0,0,0
2024-02-22 12:00:00,12,3,2,mobile_wallet,388,15699.99,0,0,0,0
2024-02-22 13:00:00,13,3,2,mobile_wallet,392,18033.19,0,0,0,0
2024-02-22 14:00:00,14,3,2,direct_debit,137,36385.97,0,0,0,0
2024-02-22 15:00:00,15,3,2,card_payment,480,41060.65,0,0,0,0
2024-02-22 16:00:00,16,3,2,card_payment,476,44927.53,0,0,0,0
2024-02-22 17:00:00,17,3,2,mobile_wallet,515,28760.65,0,0,0,0
2024-02-22 18:00:00,18,3,2,bank_transfer,286,334595.33,0,0,0,0
2024-02-22 19:00:00,19,3,2,bank_transfer,260,297842.76,0,0,0,0
2024-02-22 20:00:00,20,3,2,card_payment,736,63803.51,0,0,0,0
2024-02-22 21:00:00,21,3,2,card_payment,486,38967.73,0,0,0,0
2024-02-22 22:00:00,22,3,2,card_payment,466,39990.48,0,0,0,0
2024-02-22 23:00:00,23,3,2,card_payment,508,45006.67,0,0,0,0
2024-02-23 00:00:00,0,4,2,bank_transfer,33,49278.64,0,0,0,0
2024-02-23 01:00:00,1,4,2,card_payment,68,5714.93,0,0,0,0
2024-02-23 02:00:00,2,4,2,mobile_wallet,59,2484.44,0,0,0,0
2024-02-23 03:00:00,3,4,2,card_payment,76,7605.22,0,0,0,0
2024-02-23 04:00:00,4,4,2,card_payment,83,6865.76,0,0,0,0
2024-02-23 05:00:00,5,4,2,card_payment,73,7334.7,0,0,0,0
2024-02-23 06:00:00,6,4,2,direct_debit,60,14252.71,0,0,0,0
2024-02-23 07:00:00,7,4,2,bank_transfer,126,177433.55,0,0,0,0
2024-02-23 08:00:00,8,4,2,card_payment,296,23926.67,0,0,0,0
2024-02-23 09:00:00,9,4,2,mobile_wallet,510,22020.85,0,0,0,0
2024-02-23 10:00:00,10,4,2,mobile_wallet,539,19617.89,0,0,0,0
2024-02-23 11:00:00,11,4,2,bank_transfer,302,311777.33,0,0,0,0
2024-02-23 12:00:00,12,4,2,card_payment,613,61646.99,0,0,0,0
2024-02-23 13:00:00,13,4,2,card_payment,572,41959.82,0,0,0,0
2024-02-23 14:00:00,14,4,2,mobile_wallet,414,17523.57,0,0,0,0
2024-02-23 15:00:00,15,4,2,mobile_wallet,332,17151.46,0,0,0,0
2024-02-23 16:00:00,16,4,2,mobile_wallet,318,13870.87,0,0,0,0
2024-02-23 17:00:00,17,4,2,mobile_wallet,510,22619.58,0,0,0,0
2024-02-23 18:00:00,18,4,2,card_payment,680,55176.69,0,0,0,0
2024-02-23 19:00:00,19,4,2,card_payment,717,58581.49,0,0,0,0
2024-02-23 20:00:00,20,4,2,mobile_wallet,524,27994.73,0,0,0,0
2024-02-23 21:00:00,21,4,2,mobile_wallet,326,17708.28,0,0,0,0
2024-02-23 22:00:00,22,4,2,mobile_wallet,339,14080.17,0,0,0,0
2024-02-23 23:00:00,23,4,2,bank_transfer,226,270343.42,0,0,0,0
2024-02-24 00:00:00,0,5,2,bank_transfer,17,16805.28,1,0,0,0
2024-02-24 01:00:00,1,5,2,card_payment,43,3517.79,1,0,0,0
2024-02-24 02:00:00,2,5,2,bank_transfer,21,30040.67,1,0,0,0
2024-02-24 03:00:00,3,5,2,mobile_wallet,33,1414.13,1,0,0,0
2024-02-24 04:00:00,4,5,2,card_payment,58,4706.95,1,0,0,0
2024-02-24 05:00:00,5,5,2,direct_debit,22,5692.26,1,0,0,0
2024-02-24 06:00:00,6,5,2,bank_transfer,83,100040.11,1,0,0,0
2024-02-24 07:00:00,7,5,2,card_payment,192,16109.87,1,0,0,0
2024-02-24 08:00:00,8,5,2,mobile_wallet,150,7541.18,1,0,0,0
2024-02-24 09:00:00,9,5,2,mobile_wallet,383,16827.21,1,0,0,0
2024-02-24 10:00:00,10,5,2,bank_transfer,216,259572.98,1,0,0,0
2024-02-24 11:00:00,11,5,2,card_payment,589,58947.44,1,0,0,0
2024-02-24 12:00:00,12,5,2,direct_debit,86,22859.48,1,0,0,0
2024-02-24 13:00:00,13,5,2,direct_debit,88,21335.44,1,0,0,0
2024-02-24 14:00:00,14,5,2,card_payment,377,32081.61,1,0,0,0
2024-02-24 15:00:00,15,5,2,card_payment,280,23774.14,1,0,0,0
2024-02-24 16:00:00,16,5,2,mobile_wallet,219,9999.75,1,0,0,0
2024-02-24 17:00:00,17,5,2,direct_debit,106,25966.99,1,0,0,0
2024-02-24 18:00:00,18,5,2,direct_debit,100,23783.94,1,0,0,0
2024-02-24 19:00:00,19,5,2,card_payment,481,44136.3,1,0,0,0
2024-02-24 20:00:00,20,5,2,card_payment,412,38501.24,1,0,0,0
2024-02-24 21:00:00,21,5,2,direct_debit,71,17586.06,1,0,0,0
2024-02-24 22:00:00,22,5,2,card_payment,305,23245.66,1,0,0,0
2024-02-24 23:00:00,23,5,2,direct_debit,81,21788.06,1,0,0,0
2024-02-25 00:00:00,0,6,2,bank_transfer,23,29339.97,1,0,1,0
2024-02-25 01:00:00,1,6,2,card_payment,40,3113.56,1,0,1,0
2024-02-25 02:00:00,2,6,2,mobile_wallet,24,1231.63,1,0,1,0
2024-02-25 03:00:00,3,6,2,card_payment,37,2836.98,1,0,1,0
2024-02-25 04:00:00,4,6,2,card_payment,41,3525.27,1,0,1,0
2024-02-25 05:00:00,5,6,2,bank_transfer,22,24953.9,1,0,1,0
2024-02-25 06:00:00,6,6,2,card_payment,168,13478.99,1,0,1,0
2024-02-25 07:00:00,7,6,2,card_payment,154,15512.77,1,0,1,0
2024-02-25 08:00:00,8,6,2,bank_transfer,83,96235.14,1,0,1,0
2024-02-25 09:00:00,9,6,2,mobile_wallet,261,13768.77,1,0,1,0
2024-02-25 10:00:00,10,6,2,card_payment,415,40369.92,1,0,1,0
2024-02-25 11:00:00,11,6,2,mobile_wallet,274,14087.12,1,0,1,0
2024-02-25 12:00:00,12,6,2,bank_transfer,146,209700.84,1,0,1,0
2024-02-25 13:00:00,13,6,2,direct_debit,77,16897.64,1,0,1,0
2024-02-25 14:00:00,14,6,2,bank_transfer,141,160269.47,1,0,1,0
2024-02-25 15:00:00,15,6,2,card_payment,242,22796.54,1,0,1,0
2024-02-25 16:00:00,16,6,2,card_payment,234,18376.3,1,0,1,0
2024-02-25 17:00:00,17,6,2,card_payment,326,27223.27,1,0,1,0
2024-02-25 18:00:00,18,6,2,card_payment,371,32013.96,1,0,1,0
2024-02-25 19:00:00,19,6,2,bank_transfer,159,213976.89,1,0,1,0
2024-02-25 20:00:00,20,6,2,card_payment,354,34578.12,1,0,1,0
2024-02-25 21:00:00,21,6,2,card_payment,244,20365.75,1,0,1,0
2024-02-25 22:00:00,22,6,2,bank_transfer,127,133913.34,1,0,1,0
2024-02-25 23:00:00,23,6,2,card_payment,250,21520.39,1,0,1,0
2024-02-26 00:00:00,0,0,2,card_payment,80,6895.94,0,0,1,0
2024-02-26 01:00:00,1,0,2,card_payment,84,7783.37,0,0,1,0
2024-02-26 02:00:00,2,0,2,bank_transfer,49,58957.55,0,0,1,0
2024-02-26 03:00:00,3,0,2,mobile_wallet,64,3334.75,0,0,1,0
2024-02-26 04:00:00,4,0,2,bank_transfer,37,48667.54,0,0,1,0
2024-02-26 05:00:00,5,0,2,bank_transfer,52,66077.55,0,0,1,0
2024-02-26 06:00:00,6,0,2,card_payment,388,36407.1,0,0,1,0
2024-02-26 07:00:00,7,0,2,mobile_wallet,253,10595.93,0,0,1,0
2024-02-26 08:00:00,8,0,2,card_payment,365,25797.71,0,0,1,0
2024-02-26 09:00:00,9,0,2,direct_debit,272,66839.28,0,0,1,0
2024-02-26 10:00:00,10,0,2,bank_transfer,451,597026.07,0,0,1,0
2024-02-26 11:00:00,11,0,2,card_payment,952,85632.4,0,0,1,0
2024-02-26 12:00:00,12,0,2,bank_transfer,302,369143.64,0,0,1,0
2024-02-26 13:00:00,13,0,2,card_payment,671,60498.69,0,0,1,0
2024-02-26 14:00:00,14,0,2,bank_transfer,328,413926.07,0,0,1,0
2024-02-26 15:00:00,15,0,2,bank_transfer,232,278924.09,0,0,1,0
2024-02-26 16:00:00,16,0,2,card_payment,522,55496.77,0,0,1,0
2024-02-26 17:00:00,17,0,2,card_payment,803,62043.53,0,0,1,0
2024-02-26 18:00:00,18,0,2,card_payment,859,77150.58,0,0,1,0
2024-02-26 19:00:00,19,0,2,card_payment,787,74984.05,0,0,1,0
2024-02-26 20:00:00,20,0,2,card_payment,819,71365.72,0,0,1,0
2024-02-26 21:00:00,21,0,2,bank_transfer,241,277166.82,0,0,1,0
2024-02-26 22:00:00,22,0,2,mobile_wallet,334,15281.23,0,0,1,0
2024-02-26 23:00:00,23,0,2,bank_transfer,250,289724.37,0,0,1,0
2024-02-27 00:00:00,0,1,2,direct_debit,27,6677.44,0,0,1,0
2024-02-27 01:00:00,1,1,2,card_payment,83,6743.76,0,0,1,0
2024-02-27 02:00:00,2,1,2,mobile_wallet,71,3421.89,0,0,1,0
2024-02-27 03:00:00,3,1,2,mobile_wallet,58,2427.58,0,0,1,0
2024-02-27 04:00:00,4,1,2,bank_transfer,35,45498.4,0,0,1,0
2024-02-27 05:00:00,5,1,2,card_payment,86,6926.68,0,0,1,0
2024-02-27 06:00:00,6,1,2,card_payment,376,32087.3,0,0,1,0
2024-02-27 07:00:00,7,1,2,card_payment,345,26531.69,0,0,1,0
2024-02-27 08:00:00,8,1,2,mobile_wallet,275,11291.82,0,0,1,0
2024-02-27 09:00:00,9,1,2,mobile_wallet,630,29985.47,0,0,1,0
2024-02-27 10:00:00,10,1,2,bank_transfer,441,577792.87,0,0,1,0
2024-02-27 11:00:00,11,1,2,mobile_wallet,588,27467.95,0,0,1,0
2024-02-27 12:00:00,12,1,2,card_payment,692,57116.19,0,0,1,0
2024-02-27 13:00:00,13,1,2,card_payment,640,48298.54,0,0,1,0
2024-02-27 14:00:00,14,1,2,direct_debit,176,41794.19,0,0,1,0
2024-02-27 15:00:00,15,1,2,bank_transfer,272,329732.24,0,0,1,0
2024-02-27 16:00:00,16,1,2,card_payment,528,40206.92,0,0,1,0
2024-02-27 17:00:00,17,1,2,mobile_wallet,580,27548.73,0,0,1,0
2024-02-27 18:00:00,18,1,2,bank_transfer,385,490456.89,0,0,1,0
2024-02-27 19:00:00,19,1,2,card_payment,800,58065.36,0,0,1,0
2024-02-27 20:00:00,20,1,2,mobile_wallet,588,25789.87,0,0,1,0
2024-02-27 21:00:00,21,1,2,bank_transfer,300,303782.51,0,0,1,0
2024-02-27 22:00:00,22,1,2,mobile_wallet,382,18997.06,0,0,1,0
2024-02-27 23:00:00,23,1,2,bank_transfer,256,280862.34,0,0,1,0
2024-02-28 00:00:00,0,2,2,card_payment,105,8988.6,0,0,1,0
2024-02-28 01:00:00,1,2,2,card_payment,98,8292.72,0,0,1,0
2024-02-28 02:00:00,2,2,2,card_payment,97,8014.2,0,0,1,0
2024-02-28 03:00:00,3,2,2,card_payment,90,7280.33,0,0,1,0
2024-02-28 04:00:00,4,2,2,mobile_wallet,55,2406.34,0,0,1,0
2024-02-28 05:00:00,5,2,2,direct_debit,32,9055.23,0,0,1,0
2024-02-28 06:00:00,6,2,2,bank_transfer,148,197966.18,0,0,1,0
2024-02-28 07:00:00,7,2,2,mobile_wallet,259,11472.26,0,0,1,0
2024-02-28 08:00:00,8,2,2,card_payment,357,27210.42,0,0,1,0
2024-02-28 09:00:00,9,2,2,mobile_wallet,649,30829.5,0,0,1,0
2024-02-28 10:00:00,10,2,2,card_payment,887,80074.86,0,0,1,0
2024-02-28 11:00:00,11,2,2,bank_transfer,459,561854.93,0,0,1,0
2024-02-28 12:00:00,12,2,2,card_payment,661,53901.76,0,0,1,0
2024-02-28 13:00:00,13,2,2,card_payment,670,64634.37,0,0,1,0
2024-02-28 14:00:00,14,2,2,direct_debit,184,41969.85,0,0,1,0
2024-02-28 15:00:00,15,2,2,direct_debit,149,32234.18,0,0,1,0
2024-02-28 16:00:00,16,2,2,mobile_wallet,385,17677.07,0,0,1,0
2024-02-28 17:00:00,17,2,2,card_payment,714,52543.25,0,0,1,0
2024-02-28 18:00:00,18,2,2,mobile_wallet,538,22359.95,0,0,1,0
2024-02-28 19:00:00,19,2,2,card_payment,802,66308.3,0,0,1,0
2024-02-28 20:00:00,20,2,2,mobile_wallet,573,27873.03,0,0,1,0
2024-02-28 21:00:00,21,2,2,card_payment,543,40322.16,0,0,1,0
2024-02-28 22:00:00,22,2,2,card_payment,526,45634.11,0,0,1,0
2024-02-28 23:00:00,23,2,2,mobile_wallet,372,18494.79,0,0,1,0
2024-02-29 00:00:00,0,3,2,mobile_wallet,68,2759.93,0,0,1,0
2024-02-29 01:00:00,1,3,2,card_payment,78,7408.07,0,0,1,0
2024-02-29 02:00:00,2,3,2,direct_debit,26,6637.22,0,0,1,0
2024-02-29 03:00:00,3,3,2,card_payment,111,7972.34,0,0,1,0
2024-02-29 04:00:00,4,3,2,direct_debit,23,5379.99,0,0,1,0
2024-02-29 05:00:00,5,3,2,card_payment,86,6725.83,0,0,1,0
2024-02-29 06:00:00,6,3,2,card_payment,360,33169.51,0,0,1,0
2024-02-29 07:00:00,7,3,2,mobile_wallet,265,11170.87,0,0,1,0
2024-02-29 08:00:00,8,3,2,direct_debit,109,27742.85,0,0,1,0
2024-02-29 09:00:00,9,3,2,mobile_wallet,618,28137.92,0,0,1,0
2024-02-29 10:00:00,10,3,2,card_payment,956,89080.1,0,0,1,0
2024-02-29 11:00:00,11,3,2,card_payment,912,75422.61,0,0,1,0
2024-02-29 12:00:00,12,3,2,mobile_wallet,460,16203.55,0,0,1,0
2024-02-29 13:00:00,13,3,2,card_payment,652,51393.91,0,0,1,0
2024-02-29 14:00:00,14,3,2,bank_transfer,311,409402.59,0,0,1,0
2024-02-29 15:00:00,15,3,2,card_payment,540,45288.92,0,0,1,0
2024-02-29 16:00:00,16,3,2,bank_transfer,245,216434.62,0,0,1,0
2024-02-29 17:00:00,17,3,2,card_payment,832,81255.32,0,0,1,0
2024-02-29 18:00:00,18,3,2,card_payment,811,66749.56,0,0,1,0
2024-02-29 19:00:00,19,3,2,card_payment,843,74901.41,0,0,1,0
2024-02-29 20:00:00,20,3,2,card_payment,768,58916.62,0,0,1,0
2024-02-29 21:00:00,21,3,2,mobile_wallet,373,19458.01,0,0,1,0
2024-02-29 22:00:00,22,3,2,card_payment,555,48475.57,0,0,1,0
2024-02-29 23:00:00,23,3,2,bank_transfer,260,317076.82,0,0,1,0
2024-03-01 00:00:00,0,4,3,bank_transfer,32,39989.41,0,0,0,0
2024-03-01 01:00:00,1,4,3,mobile_wallet,63,2910.47,0,0,0,0
2024-03-01 02:00:00,2,4,3,card_payment,74,5938.92,0,0,0,0
2024-03-01 03:00:00,3,4,3,card_payment,72,6106.28,0,0,0,0
2024-03-01 04:00:00,4,4,3,card_payment,59,5574.99,0,0,0,0
2024-03-01 05:00:00,5,4,3,mobile_wallet,53,2856.37,0,0,0,0
2024-03-01 06:00:00,6,4,3,mobile_wallet,231,10348.4,0,0,0,0
2024-03-01 07:00:00,7,4,3,card_payment,333,24109.72,0,0,0,0
2024-03-01 08:00:00,8,4,3,bank_transfer,113,133332.68,0,0,0,0
2024-03-01 09:00:00,9,4,3,card_payment,818,66713.3,0,0,0,0
2024-03-01 10:00:00,10,4,3,mobile_wallet,537,27371.15,0,0,0,0
2024-03-01 11:00:00,11,4,3,mobile_wallet,536,23476.99,0,0,0,0
2024-03-01 12:00:00,12,4,3,bank_transfer,238,294411.14,0,0,0,0
2024-03-01 13:00:00,13,4,3,bank_transfer,227,259277.0,0,0,0,0
2024-03-01 14:00:00,14,4,3,card_payment,594,48702.31,0,0,0,0
2024-03-01 15:00:00,15,4,3,direct_debit,118,33115.98,0,0,0,0
2024-03-01 16:00:00,16,4,3,card_payment,453,26946.85,0,0,0,0
2024-03-01 17:00:00,17,4,3,mobile_wallet,476,20243.0,0,0,0,0
2024-03-01 18:00:00,18,4,3,card_payment,703,55039.35,0,0,0,0
2024-03-01 19:00:00,19,4,3,bank_transfer,300,398694.25,0,0,0,0
2024-03-01 20:00:00,20,4,3,mobile_wallet,470,21593.48,0,0,0,0
2024-03-01 21:00:00,21,4,3,bank_transfer,151,157960.29,0,0,0,0
2024-03-01 22:00:00,22,4,3,card_payment,474,39133.29,0,0,0,0
2024-03-01 23:00:00,23,4,3,card_payment,432,31140.77,0,0,0,0
2024-03-02 00:00:00,0,5,3,mobile_wallet,31,1236.22,1,0,0,0
2024-03-02 01:00:00,1,5,3,card_payment,48,4561.18,1,0,0,0
2024-03-02 02:00:00,2,5,3,mobile_wallet,36,1227.77,1,0,0,0
2024-03-02 03:00:00,3,5,3,card_payment,54,4056.43,1,0,0,0
2024-03-02 04:00:00,4,5,3,card_payment,48,4683.04,1,0,0,0
2024-03-02 05:00:00,5,5,3,direct_debit,8,2224.2,1,0,0,0
2024-03-02 06:00:00,6,5,3,card_payment,199,16371.5,1,0,0,0
2024-03-02 07:00:00,7,5,3,mobile_wallet,140,6218.92,1,0,0,0
2024-03-02 08:00:00,8,5,3,bank_transfer,92,122305.93,1,0,0,0
2024-03-02 09:00:00,9,5,3,card_payment,521,46799.96,1,0,0,0
2024-03-02 10:00:00,10,5,3,card_payment,516,47606.71,1,0,0,0
2024-03-02 11:00:00,11,5,3,card_payment,516,44676.74,1,0,0,0
2024-03-02 12:00:00,12,5,3,card_payment,409,36591.28,1,0,0,0
2024-03-02 13:00:00,13,5,3,mobile_wallet,266,10829.17,1,0,0,0
2024-03-02 14:00:00,14,5,3,mobile_wallet,254,12063.3,1,0,0,0
2024-03-02 15:00:00,15,5,3,card_payment,292,23478.58,1,0,0,0
2024-03-02 16:00:00,16,5,3,mobile_wallet,214,12087.22,1,0,0,0
2024-03-02 17:00:00,17,5,3,bank_transfer,167,196597.54,1,0,0,0
2024-03-02 18:00:00,18,5,3,mobile_wallet,348,15135.93,1,0,0,0
2024-03-02 19:00:00,19,5,3,direct_debit,132,30035.15,1,0,0,0
2024-03-02 20:00:00,20,5,3,mobile_wallet,282,12504.57,1,0,0,0
2024-03-02 21:00:00,21,5,3,card_payment,345,30474.62,1,0,0,0
2024-03-02 22:00:00,22,5,3,card_payment,320,24546.56,1,0,0,0
2024-03-02 23:00:00,23,5,3,mobile_wallet,217,8753.09,1,0,0,0
2024-03-03 00:00:00,0,6,3,card_payment,40,3038.88,1,0,0,0
2024-03-03 01:00:00,1,6,3,card_payment,34,3503.32,1,0,0,0
2024-03-03 02:00:00,2,6,3,mobile_wallet,26,1202.06,1,0,0,0
2024-03-03 03:00:00,3,6,3,card_payment,43,3379.76,1,0,0,0
2024-03-03 04:00:00,4,6,3,mobile_wallet,19,726.98,1,0,0,0
2024-03-03 05:00:00,5,6,3,direct_debit,16,4349.51,1,0,0,0
2024-03-03 06:00:00,6,6,3,direct_debit,27,6370.12,1,0,0,0
2024-03-03 07:00:00,7,6,3,direct_debit,32,7349.8,1,0,0,0
2024-03-03 08:00:00,8,6,3,direct_debit,34,9792.81,1,0,0,0
2024-03-03 09:00:00,9,6,3,direct_debit,76,16372.8,1,0,0,0
2024-03-03 10:00:00,10,6,3,card_payment,332,26144.4,1,0,0,0
2024-03-03 11:00:00,11,6,3,card_payment,319,25100.57,1,0,0,0
2024-03-03 12:00:00,12,6,3,card_payment,241,15289.12,1,0,0,0
2024-03-03 13:00:00,13,6,3,card_payment,246,18613.87,1,0,0,0
2024-03-03 14:00:00,14,6,3,card_payment,269,25415.37,1,0,0,0
2024-03-03 15:00:00,15,6,3,card_payment,207,17620.82,1,0,0,0
2024-03-03 16:00:00,16,6,3,mobile_wallet,143,5966.14,1,0,0,0
2024-03-03 17:00:00,17,6,3,card_payment,324,29173.73,1,0,0,0
2024-03-03 18:00:00,18,6,3,card_payment,312,27051.91,1,0,0,0
2024-03-03 19:00:00,19,6,3,card_payment,305,24852.7,1,0,0,0
2024-03-03 20:00:00,20,6,3,bank_transfer,129,159715.18,1,0,0,0
2024-03-03 21:00:00,21,6,3,card_payment,212,19238.56,1,0,0,0
2024-03-03 22:00:00,22,6,3,bank_transfer,76,82681.13,1,0,0,0
2024-03-03 23:00:00,23,6,3,bank_transfer,77,93099.73,1,0,0,0
2024-03-04 00:00:00,0,0,3,mobile_wallet,52,2196.89,0,0,0,0
2024-03-04 01:00:00,1,0,3,bank_transfer,33,41017.69,0,0,0,0
2024-03-04 02:00:00,2,0,3,card_payment,85,6959.34,0,0,0,0
